,id,was_married,childrens,salary,sex,age,Professon,home_cost,drive_info
5120,5120,1,4.0,45233.61,1,81.0,Engineer,10130720.969641604,1.0
5121,5121,1,9.0,131434.48,1,99.0,Artist,10113543.01035782,
5122,5122,1,6.0,212270.92,1,14.0,Entertainment,10283553.536136815,1.0
5123,5123,1,1.0,12878.53,1,9.0,Marketing,10078372.482396329,
5124,5124,0,2.0,201922.99,1,32.0,Doctor,10299982.347252063,
5125,5125,1,6.0,215957.09,1,13.0,Entertainment,10260783.988480648,1.0
5126,5126,1,9.0,131918.6,1,99.0,Artist,10295010.90780886,
5127,5127,1,2.0,201176.8,1,32.0,Doctor,10365497.637905857,1.0
5128,5128,0,1.0,186598.35,0,11.0,Lawyer,10248854.74504183,1.0
5129,5129,1,6.0,213563.93,1,14.0,Entertainment,10301028.860025646,
5130,5130,1,4.0,45051.59,1,81.0,Engineer,9973442.92982541,1.0
5131,5131,1,6.0,214369.81,1,13.0,Entertainment,10190442.054971568,
5132,5132,1,4.0,45138.33,1,82.0,Engineer,10132297.652410842,
5133,5133,1,0.0,35553.54,1,3.0,Executive,10178001.615240045,0.0
5134,5134,0,1.0,186891.2,0,10.0,Lawyer,10349815.15881055,0.0
5135,5135,1,9.0,132007.17,1,99.0,Artist,10160297.306922847,0.0
5136,5136,0,2.0,200676.02,1,32.0,Doctor,10346179.08481012,
5137,5137,1,3.0,999.87,0,21.0,Homemaker,10332059.140017126,
5138,5138,0,2.0,202096.65,1,32.0,Doctor,10391598.512405034,
5139,5139,1,4.0,45170.17,1,82.0,Engineer,10055252.668833936,1.0
5140,5140,1,9.0,131940.32,1,99.0,Artist,10249643.628721504,1.0
5141,5141,1,3.0,999.26,0,21.0,Homemaker,9936133.256964885,
5142,5142,1,6.0,213406.4,1,13.0,Entertainment,10344294.533389494,0.0
5143,5143,1,3.0,998.91,0,21.0,Homemaker,10236474.671293382,
5144,5144,1,0.0,36445.66,1,3.0,Executive,10137362.122964803,1.0
5145,5145,1,0.0,2041.96,0,17.0,Healthcare,10157012.702081772,
5146,5146,1,0.0,35648.81,1,3.0,Executive,9996281.805483906,1.0
5147,5147,1,1.0,12855.09,1,9.0,Marketing,10052888.12308723,1.0
5148,5148,1,6.0,213949.12,1,13.0,Entertainment,10325535.638045965,
5149,5149,1,4.0,46502.91,1,82.0,Engineer,10185923.584241971,
5150,5150,1,0.0,2028.74,0,17.0,Healthcare,10168597.599890858,1.0
5151,5151,1,6.0,215422.0,1,14.0,Entertainment,10355076.842215171,1.0
5152,5152,1,0.0,35569.43,1,3.0,Executive,10229592.225825183,
5153,5153,1,0.0,36262.34,1,3.0,Executive,10345401.299952006,
5154,5154,1,1.0,12401.07,1,9.0,Marketing,10038253.224320168,
5155,5155,1,1.0,12709.91,1,9.0,Marketing,10132607.01349791,1.0
5156,5156,1,9.0,131178.37,1,99.0,Artist,10290136.298309855,
5157,5157,1,1.0,12605.33,1,9.0,Marketing,10102010.971961208,
5158,5158,1,3.0,1000.61,0,21.0,Homemaker,10014273.52758628,0.0
5159,5159,1,6.0,213659.19,1,14.0,Entertainment,10259458.680120155,1.0
5160,5160,1,9.0,132979.74,1,100.0,Artist,10262726.244259484,1.0
5161,5161,1,0.0,2008.98,0,17.0,Healthcare,10060893.664524063,1.0
5162,5162,1,2.0,202424.64,1,33.0,Doctor,10246535.885988852,1.0
5163,5163,1,4.0,45485.01,1,82.0,Engineer,10230046.473839346,
5164,5164,1,0.0,35939.95,1,3.0,Executive,10103360.598689787,
5165,5165,1,3.0,1000.39,0,21.0,Homemaker,10125916.950051032,
5166,5166,1,9.0,132179.56,1,100.0,Artist,10174265.302796643,
5167,5167,1,4.0,45040.19,1,82.0,Engineer,10250397.564466234,1.0
5168,5168,1,0.0,2002.79,0,17.0,Healthcare,10104444.95692079,
5169,5169,1,6.0,213417.75,1,14.0,Entertainment,10431391.060940765,
5170,5170,0,1.0,185679.44,0,10.0,Lawyer,10184280.757176938,
5171,5171,1,3.0,1000.45,0,20.0,Homemaker,9925353.008455366,
5172,5172,0,1.0,184610.12,0,10.0,Lawyer,10297017.68310588,
5173,5173,0,2.0,200777.89,1,32.0,Doctor,10329393.4992414,1.0
5174,5174,1,4.0,44601.27,1,82.0,Engineer,10288122.634034757,0.0
5175,5175,0,1.0,184882.9,0,10.0,Lawyer,10144345.222965335,0.0
5176,5176,0,1.0,185941.38,0,10.0,Lawyer,10264361.046625627,1.0
5177,5177,0,2.0,201032.09,1,32.0,Doctor,10372292.455356477,1.0
5178,5178,1,2.0,201190.81,1,32.0,Doctor,10359230.534996796,
5179,5179,1,2.0,201281.16,1,32.0,Doctor,10417496.31244376,0.0
5180,5180,1,2.0,201420.29,1,32.0,Doctor,10047282.939065844,1.0
5181,5181,1,0.0,38467.33,1,3.0,Executive,10162650.202568809,
5182,5182,1,0.0,35569.01,1,3.0,Executive,10102069.591699556,1.0
5183,5183,1,4.0,44980.94,1,82.0,Engineer,10377265.425011683,0.0
5184,5184,1,0.0,35763.29,1,3.0,Executive,10025138.64250705,1.0
5185,5185,1,0.0,35312.92,1,3.0,Executive,10164030.46381824,
5186,5186,0,1.0,185742.46,0,11.0,Lawyer,10276168.226751847,1.0
5187,5187,1,9.0,131970.41,1,99.0,Artist,10230520.845316036,1.0
5188,5188,1,3.0,1001.68,0,21.0,Homemaker,10147618.746236412,1.0
5189,5189,0,1.0,187283.96,0,11.0,Lawyer,10250345.340117691,
5190,5190,1,3.0,999.24,0,21.0,Homemaker,10047582.555276848,1.0
5191,5191,1,4.0,45695.42,1,82.0,Engineer,10148245.80623066,0.0
5192,5192,1,2.0,201413.63,1,32.0,Doctor,10335867.07643513,1.0
5193,5193,1,0.0,2012.62,0,17.0,Healthcare,10112517.723173216,
5194,5194,1,2.0,201584.14,1,32.0,Doctor,10183661.23866252,
5195,5195,0,1.0,185594.72,0,10.0,Lawyer,10139880.225711664,0.0
5196,5196,1,1.0,12493.69,1,9.0,Marketing,10177638.735771734,
5197,5197,1,9.0,132128.62,1,99.0,Artist,10077189.029326066,1.0
5198,5198,1,0.0,2014.71,0,17.0,Healthcare,10054381.788637375,
5199,5199,1,3.0,999.59,0,20.0,Homemaker,10063544.446445553,1.0
5200,5200,1,0.0,2006.86,0,17.0,Healthcare,10006946.914845066,0.0
5201,5201,1,3.0,999.71,0,21.0,Homemaker,9973362.390943676,1.0
5202,5202,1,4.0,44572.12,1,82.0,Engineer,10137509.547839971,1.0
5203,5203,1,3.0,1000.06,0,21.0,Homemaker,10215293.12702953,
5204,5204,1,2.0,202143.34,1,32.0,Doctor,10298866.201081604,0.0
5205,5205,0,2.0,202334.67,1,32.0,Doctor,10356403.303187218,1.0
5206,5206,1,1.0,12779.63,1,9.0,Marketing,10081455.36969374,1.0
5207,5207,1,1.0,12718.26,1,9.0,Marketing,10067416.48708366,0.0
5208,5208,1,2.0,201519.48,1,32.0,Doctor,10348027.117756492,1.0
5209,5209,0,1.0,187133.95,0,10.0,Lawyer,10318048.81224049,1.0
5210,5210,1,2.0,201582.51,1,32.0,Doctor,10246158.256229715,1.0
5211,5211,1,2.0,201246.28,1,32.0,Doctor,10318542.295988915,1.0
5212,5212,1,9.0,132686.05,1,100.0,Artist,10036922.276106592,1.0
5213,5213,1,6.0,213877.31,1,14.0,Entertainment,10117481.249388805,1.0
5214,5214,1,9.0,132849.47,1,99.0,Artist,10176714.76811912,1.0
5215,5215,1,4.0,44970.7,1,82.0,Engineer,10118220.741773318,
5216,5216,1,1.0,12250.94,1,9.0,Marketing,10066164.186831778,
5217,5217,1,0.0,36176.56,1,3.0,Executive,10118418.999217402,
5218,5218,1,6.0,211990.99,1,13.0,Entertainment,10314422.295575768,1.0
5219,5219,1,0.0,36642.6,1,3.0,Executive,10137806.567241604,
5220,5220,1,3.0,999.6,0,21.0,Homemaker,10191253.612229344,
5221,5221,1,4.0,44961.51,1,81.0,Engineer,10262744.115798332,1.0
5222,5222,1,6.0,212989.79,1,14.0,Entertainment,10345995.09850985,
5223,5223,1,6.0,212974.58,1,14.0,Entertainment,10403891.4838759,1.0
5224,5224,1,6.0,213906.57,1,14.0,Entertainment,10375710.998478005,
5225,5225,1,0.0,2074.15,0,17.0,Healthcare,10045267.585946422,
5226,5226,1,2.0,202388.01,1,32.0,Doctor,10403082.21733497,0.0
5227,5227,0,1.0,185949.59,0,10.0,Lawyer,10226786.372257108,0.0
5228,5228,1,9.0,133064.63,1,100.0,Artist,10320307.414567037,
5229,5229,0,1.0,185445.6,0,10.0,Lawyer,10197498.291507572,0.0
5230,5230,1,0.0,2054.07,0,17.0,Healthcare,10141152.862984924,1.0
5231,5231,1,6.0,211529.68,1,13.0,Entertainment,10246814.77310422,
5232,5232,0,1.0,185485.12,0,10.0,Lawyer,10412051.560130645,1.0
5233,5233,1,4.0,45372.19,1,82.0,Engineer,10260568.797656814,1.0
5234,5234,1,3.0,1000.47,0,20.0,Homemaker,10080046.798818156,
5235,5235,1,4.0,46470.48,1,82.0,Engineer,10113840.440498898,1.0
5236,5236,1,1.0,12399.56,1,9.0,Marketing,9997386.962919706,0.0
5237,5237,1,9.0,131592.19,1,100.0,Artist,10192414.688196504,
5238,5238,0,2.0,201903.64,1,32.0,Doctor,10299611.014205327,
5239,5239,1,3.0,998.75,0,21.0,Homemaker,10146692.323998433,1.0
5240,5240,0,1.0,187048.35,0,10.0,Lawyer,10281104.945852883,
5241,5241,1,9.0,131643.83,1,99.0,Artist,10225348.643193616,
5242,5242,1,0.0,2043.29,0,17.0,Healthcare,10204487.10487464,
5243,5243,1,0.0,2054.72,0,17.0,Healthcare,10119363.78147238,
5244,5244,1,0.0,37120.86,1,3.0,Executive,10154844.159742812,
5245,5245,1,6.0,213965.4,1,13.0,Entertainment,10297790.548869424,
5246,5246,0,1.0,184816.22,0,10.0,Lawyer,10249215.960660256,0.0
5247,5247,1,9.0,132032.4,1,99.0,Artist,10128308.461209347,
5248,5248,1,1.0,12704.95,1,9.0,Marketing,9978720.915773632,1.0
5249,5249,1,4.0,45673.4,1,82.0,Engineer,10092257.184372911,1.0
5250,5250,1,4.0,45681.06,1,82.0,Engineer,10231755.360909738,0.0
5251,5251,0,1.0,184805.56,0,11.0,Lawyer,10224535.1677224,1.0
5252,5252,1,9.0,132642.55,1,100.0,Artist,10276292.498743976,1.0
5253,5253,1,4.0,45285.55,1,82.0,Engineer,10109485.24526134,1.0
5254,5254,1,4.0,44236.79,1,82.0,Engineer,10254203.848164763,
5255,5255,1,0.0,2083.91,0,17.0,Healthcare,10095601.350344082,
5256,5256,1,9.0,132321.39,1,99.0,Artist,10234803.374045758,1.0
5257,5257,1,6.0,212210.59,1,14.0,Entertainment,10155113.091482611,
5258,5258,1,6.0,213547.15,1,14.0,Entertainment,10244884.67841937,
5259,5259,1,3.0,1000.02,0,21.0,Homemaker,10109044.336176433,
5260,5260,0,1.0,185561.75,0,11.0,Lawyer,10238150.048491368,0.0
5261,5261,1,4.0,46343.47,1,82.0,Engineer,10163249.374846792,1.0
5262,5262,1,0.0,2052.99,0,17.0,Healthcare,10067857.785438076,1.0
5263,5263,0,1.0,185992.91,0,10.0,Lawyer,10250821.493341602,
5264,5264,1,9.0,131721.31,1,100.0,Artist,10126293.469439069,1.0
5265,5265,1,3.0,1001.85,0,21.0,Homemaker,9922110.786837855,
5266,5266,1,9.0,131524.06,1,99.0,Artist,10197420.62911668,1.0
5267,5267,0,1.0,186193.54,0,10.0,Lawyer,10302466.197476195,
5268,5268,0,2.0,200952.95,1,32.0,Doctor,10155288.557243643,
5269,5269,1,0.0,1973.44,0,17.0,Healthcare,10165548.301099928,
5270,5270,1,0.0,34927.63,1,3.0,Executive,10116884.919851735,1.0
5271,5271,1,9.0,132641.93,1,99.0,Artist,10404078.148534477,
5272,5272,1,4.0,45323.59,1,81.0,Engineer,10238694.28515836,0.0
5273,5273,0,2.0,202322.04,1,32.0,Doctor,10191209.211253513,0.0
5274,5274,1,1.0,12602.22,1,9.0,Marketing,10158768.351425253,0.0
5275,5275,1,4.0,44969.09,1,82.0,Engineer,10143823.864743603,0.0
5276,5276,1,3.0,1000.3,0,20.0,Homemaker,10180905.162129162,1.0
5277,5277,1,0.0,36656.87,1,3.0,Executive,10157798.463965066,1.0
5278,5278,1,6.0,212631.74,1,13.0,Entertainment,10254636.83167226,
5279,5279,1,6.0,214644.11,1,14.0,Entertainment,10322745.961532898,
5280,5280,0,1.0,187764.09,0,11.0,Lawyer,10276136.331511335,1.0
5281,5281,1,0.0,2019.49,0,17.0,Healthcare,10045219.91214618,
5282,5282,1,1.0,12915.33,1,9.0,Marketing,10047162.895762548,1.0
5283,5283,1,6.0,215441.79,1,14.0,Entertainment,10172430.36745304,1.0
5284,5284,1,6.0,212918.92,1,14.0,Entertainment,10365762.987001024,0.0
5285,5285,1,2.0,201276.38,1,32.0,Doctor,10411796.465579815,
5286,5286,1,4.0,44791.37,1,82.0,Engineer,10150090.163146716,
5287,5287,1,3.0,1000.19,0,21.0,Homemaker,10111500.338477245,1.0
5288,5288,0,1.0,186277.86,0,10.0,Lawyer,10185654.76572765,
5289,5289,1,4.0,44947.4,1,82.0,Engineer,10139021.745392086,1.0
5290,5290,0,1.0,186083.99,0,10.0,Lawyer,10377006.199992692,1.0
5291,5291,1,9.0,132163.54,1,99.0,Artist,10112898.821998546,
5292,5292,1,6.0,214113.53,1,13.0,Entertainment,10419784.577710956,
5293,5293,1,9.0,132475.45,1,100.0,Artist,10153546.140893923,1.0
5294,5294,1,6.0,213823.73,1,13.0,Entertainment,10132612.552378666,
5295,5295,1,1.0,12900.78,1,9.0,Marketing,9980597.774382155,0.0
5296,5296,1,0.0,36380.5,1,3.0,Executive,10110976.091065884,
5297,5297,1,6.0,213827.64,1,13.0,Entertainment,10238952.963317096,
5298,5298,1,3.0,1000.34,0,21.0,Homemaker,10186473.49589289,
5299,5299,1,0.0,35917.89,1,3.0,Executive,10161439.363455324,
5300,5300,1,0.0,35598.94,1,3.0,Executive,10021419.94495361,0.0
5301,5301,0,1.0,184327.95,0,10.0,Lawyer,10311425.041247614,1.0
5302,5302,1,4.0,44578.07,1,82.0,Engineer,10163082.60230177,1.0
5303,5303,1,0.0,37232.94,1,3.0,Executive,10182371.085087435,
5304,5304,1,1.0,13018.39,1,9.0,Marketing,9983124.522426665,1.0
5305,5305,1,1.0,12697.34,1,9.0,Marketing,10069525.246518144,
5306,5306,0,1.0,184988.78,0,10.0,Lawyer,10312388.276226688,1.0
5307,5307,0,1.0,185458.27,0,10.0,Lawyer,10316003.27998506,1.0
5308,5308,1,0.0,35799.56,1,3.0,Executive,10148417.835854623,1.0
5309,5309,1,0.0,2019.46,0,17.0,Healthcare,10030045.955001272,
5310,5310,1,4.0,44445.16,0,81.0,Engineer,10159819.563799676,1.0
5311,5311,1,1.0,12864.7,1,9.0,Marketing,10184364.778495545,
5312,5312,1,3.0,998.9,0,21.0,Homemaker,9995189.963241955,
5313,5313,1,3.0,999.15,0,20.0,Homemaker,10152508.907567823,1.0
5314,5314,1,4.0,45562.86,1,82.0,Engineer,9996058.607728172,0.0
5315,5315,1,4.0,45712.03,1,82.0,Engineer,10272698.071397394,1.0
5316,5316,1,3.0,1003.04,0,20.0,Homemaker,10189308.308311814,
5317,5317,1,2.0,202878.49,1,32.0,Doctor,10337772.116663722,
5318,5318,1,2.0,201748.8,1,32.0,Doctor,10381200.599863447,
5319,5319,1,1.0,12541.02,1,9.0,Marketing,10101213.709892578,1.0
5320,5320,1,1.0,12719.44,1,9.0,Marketing,10102773.088632928,0.0
5321,5321,1,1.0,12534.86,1,9.0,Marketing,9952312.10077338,1.0
5322,5322,1,2.0,201959.39,1,32.0,Doctor,10278397.456527324,1.0
5323,5323,1,0.0,2007.66,0,17.0,Healthcare,10137679.811864285,
5324,5324,0,1.0,187051.44,0,10.0,Lawyer,10183931.72420184,0.0
5325,5325,0,2.0,200027.34,1,32.0,Doctor,10221009.534474604,
5326,5326,1,4.0,46809.36,1,82.0,Engineer,10174620.612434365,
5327,5327,0,1.0,185513.27,0,11.0,Lawyer,10509830.753252313,
5328,5328,0,2.0,201131.48,1,32.0,Doctor,10286229.580310708,1.0
5329,5329,1,1.0,12327.17,1,9.0,Marketing,10072123.0937244,1.0
5330,5330,0,1.0,184014.95,0,10.0,Lawyer,10341914.194954038,
5331,5331,1,0.0,2021.37,0,17.0,Healthcare,10049458.979249893,
5332,5332,1,1.0,12533.36,1,9.0,Marketing,10077911.560115049,
5333,5333,1,0.0,2040.85,0,17.0,Healthcare,10036674.814031102,1.0
5334,5334,0,1.0,185053.39,0,10.0,Lawyer,10174276.540359125,
5335,5335,1,9.0,132938.38,1,100.0,Artist,10147198.38415159,1.0
5336,5336,0,1.0,186831.93,0,10.0,Lawyer,10271137.490072686,
5337,5337,1,2.0,201995.87,1,32.0,Doctor,10309768.061662646,
5338,5338,1,4.0,46611.95,1,82.0,Engineer,10215630.693083726,1.0
5339,5339,0,2.0,202303.97,1,32.0,Doctor,10114355.007343384,1.0
5340,5340,0,1.0,186450.11,0,11.0,Lawyer,10315350.36517488,1.0
5341,5341,1,0.0,2059.09,0,17.0,Healthcare,10092825.527390463,1.0
5342,5342,1,4.0,45506.16,1,82.0,Engineer,10365305.133264286,1.0
5343,5343,1,0.0,2062.54,0,17.0,Healthcare,10139513.356496464,
5344,5344,1,3.0,999.54,0,21.0,Homemaker,10169531.02995786,
5345,5345,1,9.0,132048.5,1,100.0,Artist,10404678.819740904,
5346,5346,1,4.0,45589.13,1,81.0,Engineer,10168633.920743749,
5347,5347,1,4.0,43966.1,1,81.0,Engineer,10108120.133216877,1.0
5348,5348,1,3.0,999.46,0,21.0,Homemaker,10155857.656660486,1.0
5349,5349,1,2.0,201741.98,1,32.0,Doctor,10411005.845843108,1.0
5350,5350,1,0.0,36609.87,1,3.0,Executive,9951868.418644404,1.0
5351,5351,1,1.0,12983.74,1,9.0,Marketing,10117241.667580178,1.0
5352,5352,0,1.0,185835.22,0,11.0,Lawyer,10292579.82431314,
5353,5353,1,0.0,2026.74,0,17.0,Healthcare,10208640.291746732,0.0
5354,5354,1,3.0,1000.33,0,21.0,Homemaker,10100490.544376189,1.0
5355,5355,1,0.0,2065.75,0,17.0,Healthcare,9990652.914577069,1.0
5356,5356,1,9.0,131844.18,1,99.0,Artist,10170180.46689751,
5357,5357,1,0.0,37560.88,1,3.0,Executive,10166837.062916435,1.0
5358,5358,1,0.0,34897.77,1,3.0,Executive,10131372.07697532,1.0
5359,5359,1,3.0,999.33,0,21.0,Homemaker,10150834.664079783,
5360,5360,1,3.0,999.33,0,20.0,Homemaker,10017499.630976671,1.0
5361,5361,1,3.0,999.24,0,20.0,Homemaker,10138089.673932264,
5362,5362,1,0.0,35973.22,1,3.0,Executive,10181261.804511746,1.0
5363,5363,1,0.0,2023.29,0,17.0,Healthcare,10047721.697307188,
5364,5364,1,0.0,1974.66,0,17.0,Healthcare,10179785.84182992,1.0
5365,5365,0,1.0,185656.87,0,10.0,Lawyer,10260719.614104066,1.0
5366,5366,1,3.0,999.51,0,20.0,Homemaker,9985020.831520554,
5367,5367,1,4.0,45736.73,1,82.0,Engineer,10188240.089060487,
5368,5368,1,4.0,46321.41,1,82.0,Engineer,10239707.90235074,
5369,5369,1,3.0,1000.37,0,21.0,Homemaker,10019167.76221271,
5370,5370,1,1.0,12635.59,1,9.0,Marketing,10251069.02640563,1.0
5371,5371,1,0.0,36260.75,1,3.0,Executive,9981702.70560589,
5372,5372,1,1.0,12523.79,1,9.0,Marketing,9991166.004147649,0.0
5373,5373,1,3.0,1000.46,0,20.0,Homemaker,9978025.48248468,0.0
5374,5374,1,6.0,213382.74,1,14.0,Entertainment,10457111.091210686,
5375,5375,1,0.0,36136.85,1,3.0,Executive,10266818.536681367,1.0
5376,5376,1,1.0,12858.23,1,9.0,Marketing,10175634.61162456,1.0
5377,5377,1,2.0,200962.04,1,32.0,Doctor,10193278.22763708,
5378,5378,1,4.0,45419.58,1,82.0,Engineer,10156553.093098948,0.0
5379,5379,1,1.0,12308.27,1,9.0,Marketing,9944391.527234131,0.0
5380,5380,1,9.0,132284.01,1,100.0,Artist,10218409.511925535,1.0
5381,5381,1,0.0,2012.39,0,17.0,Healthcare,10147081.291199489,
5382,5382,1,0.0,2049.01,0,17.0,Healthcare,10094740.62665973,1.0
5383,5383,0,1.0,186118.74,0,11.0,Lawyer,10300872.420439728,
5384,5384,1,9.0,131720.55,1,99.0,Artist,10127360.958059644,1.0
5385,5385,1,4.0,44747.78,1,82.0,Engineer,10144759.055598443,
5386,5386,1,3.0,998.88,0,21.0,Homemaker,10008834.185221592,
5387,5387,1,4.0,45587.64,1,82.0,Engineer,10172280.69485741,
5388,5388,1,1.0,12570.17,1,9.0,Marketing,10107021.565217037,
5389,5389,0,1.0,185286.69,0,10.0,Lawyer,10240976.221372046,
5390,5390,1,0.0,35437.23,1,3.0,Executive,10148434.714941716,
5391,5391,1,0.0,36557.83,1,3.0,Executive,10002670.230748365,1.0
5392,5392,0,1.0,186058.57,0,10.0,Lawyer,10265642.650411384,1.0
5393,5393,0,2.0,202298.47,1,32.0,Doctor,10238269.255588008,
5394,5394,1,1.0,12727.36,1,9.0,Marketing,10029734.87592038,
5395,5395,1,2.0,200181.88,1,32.0,Doctor,10375693.40380999,0.0
5396,5396,1,9.0,131685.07,1,100.0,Artist,10249685.693649145,
5397,5397,0,2.0,201964.22,1,32.0,Doctor,10277078.718922775,1.0
5398,5398,0,1.0,185363.61,0,11.0,Lawyer,10197536.062566835,
5399,5399,1,0.0,37126.64,1,3.0,Executive,10208781.844754834,
5400,5400,1,6.0,214302.92,1,13.0,Entertainment,10205646.69511834,
5401,5401,1,0.0,2017.78,0,17.0,Healthcare,10090171.515205428,1.0
5402,5402,1,2.0,201578.52,1,32.0,Doctor,10326213.39319531,1.0
5403,5403,1,4.0,45425.55,1,82.0,Engineer,10152957.479303598,
5404,5404,0,2.0,200450.74,1,32.0,Doctor,10296422.911845695,1.0
5405,5405,1,9.0,132174.07,1,99.0,Artist,10251470.096240008,
5406,5406,1,4.0,45109.05,1,81.0,Engineer,10227054.07017414,
5407,5407,1,0.0,1986.36,0,17.0,Healthcare,10143850.688115943,1.0
5408,5408,1,2.0,201568.36,1,32.0,Doctor,10215944.015544549,0.0
5409,5409,1,3.0,1000.09,0,20.0,Homemaker,10095050.51800282,
5410,5410,0,1.0,185905.8,0,10.0,Lawyer,10203430.220046882,
5411,5411,1,9.0,131890.11,1,99.0,Artist,10143617.297041684,1.0
5412,5412,0,1.0,185544.48,0,10.0,Lawyer,10344574.95219509,1.0
5413,5413,1,6.0,214214.46,1,14.0,Entertainment,10338015.362376632,1.0
5414,5414,1,6.0,213991.75,1,13.0,Entertainment,10506696.892358689,
5415,5415,1,2.0,201257.17,1,32.0,Doctor,10392647.216687107,
5416,5416,1,9.0,132609.52,1,99.0,Artist,10166149.79024914,
5417,5417,1,9.0,132512.85,1,100.0,Artist,10184999.643787352,1.0
5418,5418,1,3.0,999.18,0,21.0,Homemaker,10136832.790848142,0.0
5419,5419,1,4.0,44940.27,1,82.0,Engineer,10188490.63088232,1.0
5420,5420,1,6.0,215468.67,1,14.0,Entertainment,10144151.331088647,
5421,5421,1,0.0,2022.51,0,17.0,Healthcare,10046110.834458338,1.0
5422,5422,1,0.0,35844.85,1,3.0,Executive,10194796.91435061,1.0
5423,5423,1,9.0,132566.17,1,100.0,Artist,10215085.748942113,
5424,5424,0,2.0,202264.58,1,32.0,Doctor,10274817.02021764,0.0
5425,5425,0,1.0,185483.31,0,10.0,Lawyer,10146729.818525514,
5426,5426,1,0.0,35875.89,1,3.0,Executive,10181202.670598412,
5427,5427,1,4.0,44627.66,1,82.0,Engineer,10281077.64116428,1.0
5428,5428,1,1.0,12405.08,1,9.0,Marketing,10132273.295866877,
5429,5429,0,1.0,185207.34,0,10.0,Lawyer,10103576.892088056,1.0
5430,5430,1,9.0,132191.45,1,99.0,Artist,10171504.07173563,
5431,5431,1,0.0,2098.24,0,17.0,Healthcare,10104775.821817225,1.0
5432,5432,1,4.0,45154.99,1,82.0,Engineer,10076948.884668598,1.0
5433,5433,0,2.0,201175.28,1,32.0,Doctor,10168955.2831734,1.0
5434,5434,1,9.0,131721.19,1,99.0,Artist,10269471.842395203,1.0
5435,5435,0,1.0,185322.87,0,10.0,Lawyer,10226921.553083874,
5436,5436,1,2.0,201658.21,1,32.0,Doctor,10341945.060858728,1.0
5437,5437,1,0.0,35071.79,1,3.0,Executive,9990132.94758635,0.0
5438,5438,1,6.0,213809.37,1,14.0,Entertainment,10383776.955470692,1.0
5439,5439,1,6.0,213732.12,1,13.0,Entertainment,10357544.274829064,1.0
5440,5440,1,3.0,997.77,0,20.0,Homemaker,10238890.337783735,1.0
5441,5441,1,0.0,35827.55,1,3.0,Executive,10257089.582879582,1.0
5442,5442,1,2.0,202880.49,1,32.0,Doctor,10430865.036059847,0.0
5443,5443,1,0.0,37089.79,1,3.0,Executive,10219880.459190736,
5444,5444,1,0.0,2053.32,0,17.0,Healthcare,9942153.013664966,0.0
5445,5445,1,4.0,45914.25,1,82.0,Engineer,10167930.994940167,1.0
5446,5446,0,1.0,186441.49,0,10.0,Lawyer,10325045.610085089,1.0
5447,5447,1,0.0,2062.02,0,17.0,Healthcare,10206584.305077417,1.0
5448,5448,1,3.0,998.82,0,21.0,Homemaker,10149484.78861244,
5449,5449,1,3.0,1001.45,0,20.0,Homemaker,10154112.677598864,
5450,5450,1,1.0,12529.66,1,9.0,Marketing,10004013.87564871,0.0
5451,5451,1,6.0,215073.85,1,14.0,Entertainment,10379660.924229406,0.0
5452,5452,1,4.0,44151.61,1,82.0,Engineer,10132381.156288868,1.0
5453,5453,1,4.0,44913.97,1,82.0,Engineer,10071078.348827817,
5454,5454,1,1.0,12634.53,1,9.0,Marketing,10089170.212242406,0.0
5455,5455,1,9.0,132589.49,1,99.0,Artist,10138551.975255173,
5456,5456,1,1.0,12926.58,1,9.0,Marketing,10176955.261123328,
5457,5457,0,2.0,202995.15,1,32.0,Doctor,10367695.34775869,
5458,5458,1,6.0,214167.15,1,14.0,Entertainment,10261522.395876247,1.0
5459,5459,1,6.0,213741.78,1,14.0,Entertainment,10235448.156941704,
5460,5460,1,1.0,12841.49,1,9.0,Marketing,10063111.160181103,
5461,5461,1,0.0,36591.78,1,3.0,Executive,10223255.841490554,1.0
5462,5462,1,6.0,214903.96,1,14.0,Entertainment,10225276.548023006,1.0
5463,5463,1,9.0,131830.47,1,99.0,Artist,10145628.897378484,1.0
5464,5464,1,0.0,2061.91,0,17.0,Healthcare,10097729.527346272,1.0
5465,5465,1,6.0,214194.07,1,13.0,Entertainment,10254146.69026904,
5466,5466,1,6.0,214362.69,1,13.0,Entertainment,10303932.77346398,
5467,5467,1,4.0,44758.66,1,81.0,Engineer,9958588.22623853,1.0
5468,5468,1,6.0,214872.15,1,13.0,Entertainment,10443949.494756686,1.0
5469,5469,0,1.0,185222.16,0,10.0,Lawyer,10247144.83668619,
5470,5470,1,9.0,132986.18,1,99.0,Artist,10201696.593841268,
5471,5471,1,3.0,999.79,0,20.0,Homemaker,10192943.483161554,
5472,5472,1,0.0,35931.42,1,3.0,Executive,10280775.806750862,1.0
5473,5473,1,2.0,201730.13,1,32.0,Doctor,10522119.967487156,
5474,5474,1,2.0,201598.27,1,32.0,Doctor,10434107.10193213,
5475,5475,1,9.0,131476.9,1,99.0,Artist,10241501.627589067,
5476,5476,1,0.0,2029.34,0,17.0,Healthcare,10001825.832265776,
5477,5477,0,2.0,200971.99,1,32.0,Doctor,10338495.660649814,1.0
5478,5478,1,2.0,201345.89,1,32.0,Doctor,10465281.925864665,0.0
